Id,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Pool Area,Pool QC,Fence,Misc Feature,Mo Sold,Yr Sold,Sale Type,SalePrice,BsmtBaths,Baths,HasPorch,TotalPorchArea,Property_age
1326,20,RM,70.0,12702,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,PConc,None,None,None,0.0,0.0,GasA,Gd,Y,FuseA,882,0,0,882,2,1,TA,4,Typ,0,None,Detchd,1956.0,Unf,1.0,308.0,TA,TA,Y,0,None,None,None,12,2008,WD ,97000,0.0,1,1,45,52
2423,120,RL,0.0,2938,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,40.0,Gd,TA,PConc,Gd,TA,Av,330.0,1368.0,GasA,Ex,Y,SBrkr,1511,0,0,1511,2,1,Gd,5,Typ,1,TA,Attchd,2002.0,Fin,2.0,398.0,TA,TA,Y,0,None,None,None,5,2006,WD ,246990,1.0,2,1,160,4
1631,20,RL,160.0,18160,Grvl,None,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkCmn,138.0,TA,TA,CBlock,TA,TA,Av,752.0,1302.0,GasA,Fa,Y,SBrkr,1128,0,0,1128,3,1,TA,6,Typ,1,TA,Attchd,1964.0,Unf,2.0,480.0,TA,TA,P,0,None,MnPrv,None,3,2007,WD ,154204,1.0,1,1,354,43
1263,20,RL,76.0,11355,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,7,1958,2001,Gable,Tar&Grv,HdBoard,HdBoard,BrkFace,125.0,TA,TA,CBlock,TA,TA,No,675.0,1312.0,GasA,Ex,Y,SBrkr,1312,0,0,1312,3,1,TA,6,Typ,1,Gd,Attchd,1958.0,RFn,2.0,495.0,TA,TA,Y,0,None,MnPrv,Othr,4,2008,WD ,186000,0.0,2,1,448,50
1046,160,RM,21.0,1680,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,5,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,356.0,TA,TA,CBlock,TA,TA,No,280.0,630.0,GasA,TA,Y,SBrkr,630,672,0,1302,3,1,TA,6,Typ,0,None,Detchd,1972.0,Unf,1.0,264.0,TA,TA,Y,0,None,None,None,12,2008,WD ,111750,0.0,3,0,0,36
47,20,RL,110.0,14300,Pave,None,Reg,HLS,AllPub,Inside,Mod,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Hip,CompShg,VinylSd,VinylSd,BrkFace,1095.0,Ex,TA,PConc,Ex,TA,Gd,1473.0,2846.0,GasA,Ex,Y,SBrkr,2696,0,0,2696,3,1,Ex,10,Typ,2,Gd,Attchd,2003.0,Fin,3.0,958.0,TA,TA,Y,0,None,None,None,6,2010,WD ,500000,1.0,3,1,370,7
1424,60,RL,65.0,10616,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,628.0,628.0,GasA,Ex,Y,SBrkr,628,728,0,1356,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Fin,2.0,484.0,TA,TA,Y,0,None,None,None,3,2008,New,177439,0.0,3,1,124,1
429,60,RL,96.0,11308,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,154.0,Ex,TA,PConc,Ex,TA,Av,168.0,1104.0,GasA,Ex,Y,SBrkr,1130,1054,0,2184,3,1,Ex,10,Typ,1,Gd,Attchd,2008.0,Fin,3.0,836.0,TA,TA,Y,0,None,None,None,7,2009,WD ,335000,1.0,3,1,102,1
1031,60,RL,80.0,10480,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1976,1976,Hip,CompShg,Plywood,Plywood,BrkFace,660.0,TA,TA,CBlock,TA,TA,No,400.0,803.0,GasA,TA,Y,SBrkr,1098,866,0,1964,4,1,TA,8,Typ,1,Gd,Attchd,1976.0,RFn,2.0,483.0,TA,TA,Y,0,None,None,None,9,2008,WD ,205000,0.0,3,1,69,32
1635,120,RL,35.0,5118,Pave,None,IR1,HLS,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,1990,1990,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Gd,386.0,1312.0,GasA,Gd,Y,SBrkr,1321,0,0,1321,1,1,Gd,4,Typ,1,TA,Attchd,1990.0,RFn,2.0,484.0,TA,TA,Y,0,None,None,None,8,2007,WD ,212000,1.0,1,1,204,17
309,120,RM,44.0,3811,Pave,None,IR1,HLS,AllPub,Corner,Mod,Crawfor,Artery,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Gd,TA,PConc,Ex,TA,Gd,221.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,0,1646,2,1,Gd,5,Typ,1,Gd,Attchd,2004.0,Fin,2.0,525.0,TA,TA,Y,0,None,None,None,5,2010,WD ,246000,2.0,2,1,336,6
1020,20,RL,0.0,10825,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,7,1983,1983,Gable,CompShg,WdShing,Plywood,BrkFace,174.0,Gd,TA,CBlock,Gd,TA,Mn,513.0,1260.0,GasA,TA,Y,SBrkr,1260,0,0,1260,3,1,TA,6,Typ,0,None,Attchd,1983.0,Unf,2.0,598.0,TA,TA,Y,0,None,None,None,7,2008,WD ,181900,1.0,2,1,152,25
178,50,RM,50.0,5500,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1929,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,0.0,926.0,GasA,TA,Y,SBrkr,926,0,390,1316,3,1,TA,6,Typ,0,None,Detchd,1974.0,Unf,2.0,484.0,TA,TA,Y,0,None,None,None,4,2010,WD ,130000,1.0,1,0,0,81
1975,70,RM,60.0,9600,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,7,1910,2002,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,TA,Gd,BrkTil,Fa,Fa,No,264.0,264.0,GasA,Ex,Y,SBrkr,768,664,0,1432,2,1,TA,7,Typ,0,None,Detchd,1910.0,Unf,2.0,360.0,TA,Gd,Y,0,None,GdPrv,None,5,2007,WD ,132000,0.0,2,1,382,97
2096,60,RL,75.0,9317,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1994,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,No,282.0,779.0,GasA,Ex,Y,SBrkr,1029,929,0,1958,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,RFn,2.0,499.0,TA,TA,Y,0,None,None,None,7,2007,CWD,220000,1.0,3,1,295,13
865,20,RL,0.0,11838,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2001,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,Av,1753.0,1753.0,GasA,Ex,Y,SBrkr,1788,0,0,1788,3,1,Ex,7,Typ,1,TA,Attchd,2001.0,RFn,2.0,522.0,TA,TA,Y,0,None,None,None,6,2009,WD ,236500,0.0,2,1,353,8
385,60,FV,75.0,8004,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Somerst,RRAn,Norm,1Fam,2Story,8,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,110.0,Gd,TA,PConc,Gd,TA,No,288.0,832.0,GasA,Ex,Y,SBrkr,832,1103,0,1935,3,1,TA,8,Typ,0,None,BuiltIn,2009.0,Fin,2.0,552.0,TA,TA,Y,0,None,None,None,12,2009,New,263435,1.0,3,1,150,0
1362,50,RM,60.0,6876,Pave,None,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,6,1938,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,1272.0,1272.0,GasA,TA,Y,SBrkr,1272,0,697,1969,4,1,TA,9,Min1,1,Gd,Detchd,1938.0,Unf,2.0,400.0,TA,TA,Y,0,None,None,None,11,2008,COD,141000,0.0,2,1,34,70
1091,60,RL,0.0,8396,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,196.0,Gd,TA,PConc,Gd,TA,No,847.0,847.0,GasA,Ex,Y,SBrkr,847,1139,0,1986,4,1,Gd,9,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,434.0,TA,TA,Y,0,None,None,None,5,2008,WD ,213000,0.0,3,1,168,5
317,20,RL,73.0,9803,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,1214.0,1214.0,GasA,Ex,Y,SBrkr,1214,0,0,1214,2,1,Gd,6,Typ,0,None,Attchd,2010.0,RFn,2.0,520.0,TA,TA,Y,0,None,None,None,1,2010,New,179781,0.0,2,1,25,1
1076,120,RL,48.0,6240,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,8,5,2006,2007,Hip,CompShg,MetalSd,MetalSd,BrkFace,176.0,Gd,TA,PConc,Gd,TA,No,496.0,1342.0,GasA,Ex,Y,SBrkr,1342,0,0,1342,2,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2.0,550.0,TA,TA,Y,0,None,None,None,6,2008,WD ,234250,1.0,2,1,35,2
1573,20,RL,0.0,15498,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,6,1976,1976,Hip,WdShake,Stone,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Av,0.0,1565.0,GasA,TA,Y,SBrkr,2898,0,0,2898,2,1,Gd,10,Typ,1,Gd,Attchd,1976.0,Fin,2.0,665.0,TA,TA,Y,0,None,None,None,5,2008,COD,287000,1.0,2,1,246,32
485,60,RL,0.0,12891,Pave,None,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,219.0,870.0,GasA,Ex,Y,SBrkr,878,1126,0,2004,4,1,Gd,8,Typ,1,Gd,BuiltIn,2002.0,Fin,3.0,644.0,TA,TA,Y,0,None,None,None,7,2009,WD ,257500,1.0,3,1,48,7
2021,30,RM,60.0,6180,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1Story,6,5,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,960.0,960.0,GasA,TA,N,SBrkr,986,0,0,986,2,1,TA,5,Typ,1,Gd,Detchd,1926.0,Unf,1.0,180.0,TA,TA,Y,0,None,None,None,5,2007,WD ,102000,0.0,1,1,128,81
2032,45,RM,57.0,7449,Pave,Grvl,Reg,Bnk,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,7,7,1930,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,637.0,637.0,GasA,Ex,Y,FuseF,1108,0,0,1108,3,1,Gd,6,Typ,1,Gd,Attchd,1930.0,Unf,1.0,280.0,TA,TA,N,0,None,GdPrv,None,6,2007,WD ,139400,0.0,1,1,205,77
2604,50,RL,60.0,10410,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,3,4,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,672.0,672.0,GasA,TA,Y,SBrkr,694,520,0,1214,3,1,TA,6,Typ,0,None,Detchd,1998.0,Unf,3.0,936.0,TA,TA,Y,0,None,MnPrv,None,1,2006,WD ,105000,0.0,1,1,376,91
1615,20,RL,95.0,15865,Pave,None,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,TA,Gd,Gd,1043.0,2217.0,GasA,Ex,Y,SBrkr,2217,0,0,2217,4,1,Gd,8,Typ,1,TA,Attchd,1970.0,Unf,2.0,621.0,TA,TA,Y,0,None,None,None,10,2007,WD ,268000,1.0,2,1,512,37
2736,80,RL,0.0,19690,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Edwards,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0.0,Gd,Gd,CBlock,Gd,TA,Av,697.0,697.0,GasA,TA,Y,SBrkr,1575,626,0,2201,4,1,Gd,8,Typ,1,Gd,Attchd,1966.0,Unf,2.0,432.0,Gd,Gd,Y,738,Gd,GdPrv,None,8,2006,WD ,274970,0.0,2,1,822,40
473,120,RL,43.0,3182,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,1204.0,1220.0,GasA,Ex,Y,SBrkr,1220,0,0,1220,2,1,Gd,5,Typ,1,Gd,Attchd,2005.0,Fin,2.0,397.0,TA,TA,Y,0,None,None,None,8,2009,WD ,180000,0.0,2,1,116,4
1316,70,RM,60.0,9600,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,9,1928,2005,Gambrel,CompShg,MetalSd,MetalSd,None,0.0,TA,Ex,BrkTil,TA,TA,No,548.0,689.0,GasA,Ex,Y,SBrkr,689,689,0,1378,3,1,Gd,7,Typ,1,Gd,Detchd,1928.0,Unf,2.0,360.0,TA,TA,N,0,None,None,None,10,2008,WD ,161000,0.0,2,1,116,80
244,20,RL,60.0,11100,Pave,None,Reg,Low,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,7,1946,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,None,None,None,0.0,0.0,GasA,Ex,Y,SBrkr,930,0,0,930,2,1,Gd,6,Typ,0,None,Detchd,1946.0,Unf,1.0,308.0,TA,TA,Y,0,None,None,None,4,2010,WD ,84900,0.0,1,0,0,64
152,190,RL,70.0,13587,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,2fmCon,1Story,5,5,1958,1958,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,Av,456.0,988.0,GasA,TA,Y,SBrkr,988,0,0,988,2,1,TA,5,Typ,0,None,Attchd,1958.0,Unf,1.0,264.0,TA,TA,Y,0,None,None,None,4,2010,WD ,119000,1.0,1,0,0,52
1588,20,RL,85.0,11447,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,674.0,Gd,TA,PConc,Ex,TA,Av,393.0,1964.0,GasA,Ex,Y,SBrkr,1964,0,0,1964,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,3.0,892.0,TA,TA,Y,0,None,None,None,6,2008,WD ,370000,1.0,3,1,265,3
2111,20,RL,64.0,7242,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,1270.0,1270.0,GasA,Ex,Y,SBrkr,1270,0,0,1270,2,1,Gd,6,Typ,0,None,Attchd,2005.0,RFn,2.0,524.0,TA,TA,Y,0,None,None,None,7,2007,WD ,175900,0.0,2,1,96,2
813,90,RL,64.0,7018,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,None,None,None,0.0,0.0,GasA,TA,Y,SBrkr,1120,1120,0,2240,6,2,TA,12,Typ,0,None,Detchd,1979.0,Unf,2.0,528.0,TA,TA,Y,0,None,None,None,6,2009,WD ,142953,0.0,2,1,154,30
1854,120,RL,50.0,9466,Pave,None,IR2,Lvl,AllPub,FR2,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1994,1995,Gable,CompShg,BrkFace,BrkFace,None,0.0,Gd,TA,PConc,Gd,TA,Gd,0.0,1494.0,GasA,Ex,Y,SBrkr,1494,0,0,1494,1,1,Gd,5,Typ,1,Gd,Attchd,1994.0,Fin,2.0,478.0,TA,TA,Y,0,None,None,None,5,2007,WD ,279700,1.0,2,1,247,13
2575,20,RL,70.0,8400,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,1957,1957,Gable,CompShg,BrkFace,BrkFace,None,0.0,TA,TA,CBlock,Fa,TA,Mn,556.0,1179.0,GasA,Gd,Y,SBrkr,1364,0,0,1364,3,1,TA,6,Typ,1,Gd,Attchd,1957.0,RFn,1.0,331.0,TA,TA,Y,0,None,GdPrv,None,3,2006,WD ,132000,0.0,2,1,60,49
867,60,RL,0.0,11050,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,9,5,2000,2000,Hip,CompShg,VinylSd,VinylSd,BrkFace,204.0,Gd,TA,PConc,Ex,TA,Mn,536.0,1440.0,GasA,Ex,Y,SBrkr,1476,677,0,2153,3,1,Ex,8,Typ,2,Ex,Attchd,2000.0,Fin,3.0,736.0,TA,TA,Y,0,None,None,None,5,2009,WD ,313000,1.0,3,1,395,9
2879,50,C (all),60.0,11040,Pave,None,Reg,Low,AllPub,Inside,Mod,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,6,1920,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,0.0,637.0,GasA,Gd,Y,SBrkr,897,439,0,1336,3,1,TA,7,Typ,0,None,CarPort,1994.0,Unf,1.0,570.0,TA,TA,Y,0,None,None,None,9,2006,COD,108000,0.0,2,1,167,86
1494,60,RL,60.0,6931,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,746.0,746.0,GasA,Ex,Y,SBrkr,760,896,0,1656,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2.0,397.0,TA,TA,Y,0,None,None,None,7,2008,WD ,165400,0.0,3,1,306,5
2771,60,RL,65.0,12438,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1995,1995,Gable,CompShg,VinylSd,VinylSd,BrkFace,68.0,Gd,TA,PConc,Gd,TA,No,781.0,781.0,GasA,Ex,Y,SBrkr,795,704,0,1499,3,1,Gd,6,Typ,1,TA,Attchd,1995.0,RFn,2.0,473.0,TA,TA,Y,0,None,None,None,8,2006,WD ,187000,0.0,3,1,504,11
496,60,RL,174.0,15138,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,506.0,Gd,TA,PConc,Gd,TA,No,773.0,1462.0,GasA,Ex,Y,SBrkr,1490,1304,0,2794,4,1,Ex,9,Typ,1,TA,Attchd,1995.0,Fin,3.0,810.0,TA,TA,Y,0,None,None,None,7,2009,WD ,403000,1.0,3,1,348,14
1651,60,RL,0.0,12046,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,6,1976,1976,Gable,CompShg,Plywood,Plywood,BrkFace,298.0,TA,TA,CBlock,TA,TA,No,692.0,848.0,GasA,TA,Y,SBrkr,1118,912,0,2030,4,1,Gd,8,Typ,1,TA,Attchd,1976.0,Fin,2.0,551.0,TA,TA,Y,0,None,None,None,6,2007,WD ,195000,0.0,3,1,224,31
1913,80,RL,100.0,9600,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1961,1961,Hip,CompShg,WdShing,Wd Shng,BrkFace,291.0,TA,TA,CBlock,TA,TA,Av,618.0,1218.0,GasA,TA,Y,SBrkr,1254,0,0,1254,3,1,TA,6,Typ,1,Gd,Attchd,1961.0,RFn,2.0,525.0,TA,TA,Y,0,None,None,None,5,2007,WD ,158500,1.0,1,1,168,46
2790,60,RL,90.0,11367,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,210.0,Gd,TA,PConc,Gd,TA,Mn,133.0,1065.0,GasA,Ex,Y,SBrkr,1091,898,0,1989,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,Fin,2.0,586.0,TA,TA,Y,0,None,None,None,11,2006,WD ,255000,1.0,3,1,259,4
1541,20,RL,56.0,26073,Pave,None,IR1,Lvl,AllPub,CulDSac,Gtl,Crawfor,Norm,Norm,1Fam,1Story,5,5,1956,1956,Gable,CompShg,BrkFace,MetalSd,None,0.0,TA,TA,PConc,TA,TA,No,782.0,1898.0,GasA,Ex,Y,FuseA,1898,0,0,1898,3,1,TA,7,Typ,2,TA,Attchd,1956.0,Unf,2.0,484.0,TA,TA,Y,0,None,MnPrv,None,4,2008,WD ,236500,0.0,3,1,275,52
1684,20,RL,65.0,7150,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1966,1966,Hip,CompShg,HdBoard,HdBoard,BrkFace,52.0,TA,TA,CBlock,TA,TA,No,263.0,988.0,GasA,TA,Y,SBrkr,988,0,0,988,3,1,TA,5,Typ,0,None,Detchd,1974.0,Unf,1.0,360.0,TA,TA,Y,0,None,None,None,11,2007,WD ,129250,1.0,1,0,0,41
301,20,RL,100.0,15602,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,7,8,1959,1997,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,254.0,1501.0,GasA,TA,Y,SBrkr,1801,0,0,1801,1,1,TA,6,Typ,2,TA,Attchd,1959.0,Fin,2.0,484.0,TA,TA,Y,0,None,GdWo,None,3,2010,WD ,289000,1.0,2,1,215,51
1569,90,RL,76.0,10260,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,4,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,None,None,None,0.0,0.0,GasA,TA,Y,SBrkr,936,936,0,1872,4,2,TA,8,Typ,0,None,Attchd,1976.0,Unf,2.0,484.0,TA,TA,Y,0,None,None,None,11,2008,WD ,100000,0.0,4,0,0,32
2153,60,RL,0.0,12728,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,256.0,Gd,TA,PConc,Gd,TA,Mn,333.0,1531.0,GasA,Ex,Y,SBrkr,1531,908,0,2439,4,1,Gd,7,Typ,1,TA,Attchd,2001.0,Fin,2.0,560.0,TA,TA,Y,0,None,None,None,1,2007,WD ,275000,1.0,3,1,305,6
1467,60,RL,96.0,11690,Pave,None,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,192.0,Gd,TA,PConc,Gd,TA,Av,850.0,850.0,GasA,Ex,Y,SBrkr,886,878,0,1764,3,1,Gd,7,Typ,1,TA,Attchd,1999.0,Unf,2.0,560.0,TA,TA,Y,0,None,None,None,6,2008,WD ,207000,0.0,3,1,149,9
2540,20,RL,71.0,9230,Pave,None,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,8,1965,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,166.0,TA,TA,CBlock,TA,TA,Mn,203.0,864.0,GasA,Gd,Y,SBrkr,1200,0,0,1200,1,1,Gd,6,Typ,0,None,Detchd,1977.0,Unf,2.0,884.0,TA,TA,Y,0,None,MnPrv,None,10,2006,WD ,146000,1.0,2,1,64,41
2368,160,RM,21.0,1890,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,7,1972,1972,Gable,CompShg,HdBoard,HdBoard,BrkFace,380.0,TA,TA,CBlock,TA,TA,No,212.0,494.0,GasA,Ex,Y,SBrkr,494,536,0,1030,3,1,TA,6,Typ,0,None,Detchd,1973.0,Unf,1.0,264.0,TA,TA,Y,0,None,None,None,7,2006,WD ,116000,0.0,2,0,0,34
874,60,RL,0.0,9375,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,1997,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,573.0,TA,TA,PConc,Gd,TA,No,318.0,1057.0,GasA,Ex,Y,SBrkr,1057,977,0,2034,3,1,Gd,8,Typ,0,None,Attchd,1998.0,RFn,2.0,645.0,TA,TA,Y,0,None,GdPrv,None,2,2009,WD ,219500,1.0,3,1,612,12
463,120,RL,48.0,3480,Pave,None,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Stone,163.0,Gd,TA,PConc,Gd,TA,No,1405.0,1405.0,GasA,Ex,Y,SBrkr,1405,0,0,1405,2,1,Gd,6,Typ,1,TA,Attchd,2003.0,RFn,2.0,478.0,TA,TA,Y,0,None,None,None,11,2009,WD ,173000,0.0,2,1,184,6
