Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,AvgSpeed,Depart,Sunset,Sunrise,Precip_1,Precip_2,week_of_year
2014-10-22,56.0,39.0,48.0,38.0,43.5,17.0,0.0,4.949999999999999,-4,1660,612,0.0,0.0,43
2014-10-23,60.5,38.5,50.0,40.5,46.0,15.0,0.0,8.1,-1,1658,613,0.0,0.0001,43
2014-10-24,67.5,53.0,60.5,47.0,52.5,4.5,0.0,5.8,11,1657,614,0.0,0.0,43
2014-10-25,73.5,50.5,62.5,40.5,51.5,2.5,0.0,10.65,13,1656,616,0.0,0.0,43
2014-10-26,65.0,43.0,54.0,32.5,44.5,11.0,0.0,5.6,5,1654,617,0.0,0.0,43
2014-10-27,78.0,52.5,65.5,51.5,58.5,0.5,1.0,13.25,16,1653,618,0.0,0.02,44
2014-10-28,67.0,46.5,57.0,39.0,47.5,8.0,0.0,15.1,10,1651,619,0.0001,0.03,44
2014-10-29,49.0,38.0,44.0,33.0,41.0,21.0,0.0,9.45,-4,1650,620,0.0,0.0,44
2014-10-30,52.0,34.5,43.5,34.5,41.0,21.5,0.0,6.0,-4,1649,622,0.0,0.0001,44
2014-10-31,48.0,33.5,41.0,27.0,34.5,24.0,0.0,22.75,-6,1647,623,0.03,0.04,44
